time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,56,0,0,56,0,0,0,2.8035714285714284,0,0.0,0,0,0.0,0.0
100,1275,52,602,621,26.839763887860457,34.420964511306536,4.999300987805232,2.6815686274509805,6.649639423076923,17.356862745098038,21.615384615384617,19.865384615384617,0.12523707707232154,0.2055438448085352
200,2488,128,1709,651,40.66267915965368,44.30218948235122,5.002882386775603,2.6684083601286175,6.629124890489633,27.3717845659164,31.0546875,25.5,0.12638357558701244,0.2659870113541988
300,3736,211,2893,632,44.815726354705355,46.78059074120158,5.001216577609335,2.6694325481798713,6.597694590276193,30.947002141327623,33.43127962085308,26.118483412322274,0.12901646817556667,0.2866733761470157
400,4978,293,4055,630,46.44116015530635,48.284186809132535,5.0040897487813565,2.669546002410607,6.645274977460864,32.57492969063881,34.8839590443686,26.38566552901024,0.12810298155344357,0.2920336507092434
500,6217,369,5215,633,47.69298342102383,48.41249411097488,5.004262361389115,2.6692938716422714,6.62929538354738,33.79266527263954,35.018970189701896,26.273712737127372,0.12763635950689914,0.29707632833814257
600,7442,451,6377,614,48.08656673156085,50.14306610388709,5.004684688062746,2.6715936576189194,6.628538895502303,34.418167159365765,36.72505543237251,27.019955654101995,0.12751126238999025,0.299153265478512
700,8679,522,7531,626,48.64784733529825,49.79251471980275,5.004276163797596,2.668164535084687,6.6304476694403585,34.79628989514921,36.39272030651341,26.96551724137931,0.1278829309069434,0.30149759239658425
800,9938,592,8719,627,48.78585367994158,50.63789572709352,5.001190830274148,2.6697524652847657,6.643926852010428,35.132320386395655,37.22128378378378,27.41891891891892,0.12827136838445027,0.3037587452708882
900,11144,662,9874,608,49.1957270988102,51.253715472966334,5.001716939895131,2.6687006460875806,6.654570571784764,35.445262024407754,37.873111782477345,28.439577039274923,0.12806906193047546,0.30524836589945537
1000,12380,730,11040,610,49.26254770912471,51.21048587279873,5.001998674928725,2.6692245557350565,6.652413917922266,35.62802907915994,37.80821917808219,28.546575342465754,0.1279590644053524,0.30444555231161785
