time,node,decisions
1000,pop0,374
1000,pop1,174
1000,pop2,3603
1000,pop3,3571
1000,pop4,1723
1000,pop5,3269
1000,pop6,1242
1000,pop7,1223
1000,pop8,1143
1000,pop9,1212
1000,pop10,331
1000,pop11,3908
1000,pop12,613
1000,pop13,582
1000,pop14,2190
1000,pop15,2591
1000,pop16,1894
1000,pop17,4186
1000,pop18,21
1000,pop19,481
1000,pop20,8308
1000,pop21,654
1000,pop22,621
1000,pop23,676
1000,pop24,3169
1000,pop25,1006
1000,pop26,1255
1000,pop27,1467
1000,pop28,159
1000,pop29,1584
1000,pop30,2
1000,pop31,518
1000,pop32,2758
1000,pop33,1984
1000,pop34,2327
1000,pop35,2166
1000,pop36,774
1000,pop37,1743
1000,pop38,836
1000,pop39,937
1000,pop40,2564
1000,pop41,5140
1000,pop42,2954
1000,pop43,821
1000,pop44,2785
1000,pop45,3547
1000,pop46,214
1000,pop47,234
1000,pop48,1859
1000,pop49,3561
1000,pop50,854
1000,pop51,1798
1000,pop52,390
1000,pop53,276
1000,pop54,156
1000,pop55,191
1000,pop56,330
1000,pop57,976
1000,pop58,536
1000,pop59,350
1000,pop60,491
1000,pop61,2560
1000,pop62,2493
1000,pop63,224
1000,pop64,2663
1000,pop65,2538
1000,pop66,4459
1000,pop67,723
1000,pop68,622
1000,pop69,609
1000,pop70,5068
1000,pop71,429
1000,pop72,3323
1000,pop73,2078
1000,pop74,225
1000,pop75,770
1000,pop76,366
1000,pop77,1115
1000,pop78,1477
1000,pop79,2185
1000,pop80,1138
1000,pop81,4758
1000,pop82,1690
1000,pop83,1
1000,pop84,15
1000,pop85,654
1000,pop86,1359
1000,pop87,1026
1000,pop88,511
1000,pop89,522
1000,pop90,2054
1000,pop91,2160
1000,pop92,2343
1000,pop93,4460
1000,pop94,5169
1000,pop95,4298
1000,pop96,2639
1000,pop97,1006
1000,pop98,2766
1000,pop99,895
1000,pop100,1715
1000,pop101,2212
1000,pop102,2063
1000,pop103,2645
1000,pop104,265
1000,pop105,1466
1000,pop106,1419
1000,pop107,1752
1000,pop108,1750
1000,pop109,2335
1000,pop110,3074
1000,pop111,1607
1000,pop112,3359
1000,pop113,3284
1000,pop114,2562
1000,pop115,590
1000,pop116,4403
1000,pop117,1348
1000,pop118,2048
1000,pop119,1537
1000,pop120,4175
1000,pop121,3192
1000,pop122,537
1000,pop123,2753
1000,pop124,4331
1000,pop125,6896
1000,pop126,2660
1000,pop127,2747
1000,pop128,4589
1000,pop129,2876
1000,pop130,4341
1000,pop131,8486
1000,pop132,2858
1000,pop133,2182
1000,pop134,1920
1000,pop135,874
1000,pop136,876
1000,pop137,1256
1000,pop138,1231
1000,pop139,1566
1000,pop140,4063
1000,pop141,5062
1000,pop142,1804
1000,pop143,1
1000,pop144,6670
1000,pop145,600
1000,pop146,418
1000,pop147,1191
1000,pop148,3663
