time,node,decisions
1000,pop0,126
1000,pop1,149
1000,pop2,1613
1000,pop3,3603
1000,pop4,180
1000,pop5,42
1000,pop6,44
1000,pop7,201
1000,pop8,263
1000,pop9,315
1000,pop10,760
1000,pop11,1225
1000,pop12,0
1000,pop13,0
1000,pop14,485
1000,pop15,1077
1000,pop16,683
1000,pop17,1749
1000,pop18,397
1000,pop19,489
1000,pop20,4202
1000,pop21,201
1000,pop22,260
1000,pop23,239
1000,pop24,790
1000,pop25,563
1000,pop26,200
1000,pop27,2559
1000,pop28,2181
1000,pop29,2452
1000,pop30,0
1000,pop31,807
1000,pop32,1275
1000,pop33,1953
1000,pop34,1359
1000,pop35,1185
1000,pop36,298
1000,pop37,25
1000,pop38,28
1000,pop39,2419
1000,pop40,630
1000,pop41,1880
1000,pop42,208
1000,pop43,1621
1000,pop44,1014
1000,pop45,1280
1000,pop46,1278
1000,pop47,249
1000,pop48,647
1000,pop49,316
1000,pop50,171
1000,pop51,1300
1000,pop52,408
1000,pop53,531
1000,pop54,312
1000,pop55,124
1000,pop56,924
1000,pop57,41
1000,pop58,533
1000,pop59,380
1000,pop60,109
1000,pop61,3257
1000,pop62,4491
1000,pop63,1052
1000,pop64,393
1000,pop65,0
1000,pop66,435
1000,pop67,397
1000,pop68,90
1000,pop69,616
1000,pop70,2235
1000,pop71,120
1000,pop72,2222
1000,pop73,1332
1000,pop74,407
1000,pop75,149
1000,pop76,23
1000,pop77,53
1000,pop78,243
1000,pop79,3122
1000,pop80,2519
1000,pop81,395
1000,pop82,98
1000,pop83,132
1000,pop84,139
1000,pop85,175
1000,pop86,2193
1000,pop87,1333
1000,pop88,333
1000,pop89,439
1000,pop90,257
1000,pop91,681
1000,pop92,664
1000,pop93,1254
1000,pop94,2317
1000,pop95,763
1000,pop96,2
1000,pop97,29
1000,pop98,326
1000,pop99,566
1000,pop100,2554
1000,pop101,381
1000,pop102,629
1000,pop103,517
1000,pop104,0
1000,pop105,614
1000,pop106,223
1000,pop107,727
1000,pop108,2022
1000,pop109,1392
1000,pop110,669
1000,pop111,258
1000,pop112,651
1000,pop113,253
1000,pop114,1276
1000,pop115,612
1000,pop116,925
1000,pop117,2228
1000,pop118,48
1000,pop119,381
1000,pop120,1431
1000,pop121,511
1000,pop122,23
1000,pop123,4752
1000,pop124,2935
1000,pop125,4524
1000,pop126,365
1000,pop127,282
1000,pop128,1437
1000,pop129,3295
1000,pop130,2416
1000,pop131,6140
1000,pop132,1690
1000,pop133,1166
1000,pop134,773
1000,pop135,84
1000,pop136,0
1000,pop137,724
1000,pop138,800
1000,pop139,2189
1000,pop140,1210
1000,pop141,2703
1000,pop142,1603
1000,pop143,854
1000,pop144,4110
1000,pop145,936
1000,pop146,211
1000,pop147,0
1000,pop148,1285
