time,node,decisions
1000,pop0,591
1000,pop1,0
1000,pop2,1910
1000,pop3,1514
1000,pop4,910
1000,pop5,757
1000,pop6,772
1000,pop7,426
1000,pop8,527
1000,pop9,1125
1000,pop10,592
1000,pop11,1637
1000,pop12,230
1000,pop13,0
1000,pop14,1815
1000,pop15,3945
1000,pop16,1715
1000,pop17,3071
1000,pop18,1038
1000,pop19,403
1000,pop20,6784
1000,pop21,275
1000,pop22,307
1000,pop23,207
1000,pop24,1224
1000,pop25,872
1000,pop26,119
1000,pop27,3454
1000,pop28,413
1000,pop29,1987
1000,pop30,876
1000,pop31,2530
1000,pop32,718
1000,pop33,2292
1000,pop34,1433
1000,pop35,1209
1000,pop36,1317
1000,pop37,37
1000,pop38,241
1000,pop39,689
1000,pop40,1410
1000,pop41,3111
1000,pop42,1758
1000,pop43,2578
1000,pop44,198
1000,pop45,398
1000,pop46,378
1000,pop47,214
1000,pop48,215
1000,pop49,2251
1000,pop50,232
1000,pop51,2495
1000,pop52,221
1000,pop53,664
1000,pop54,187
1000,pop55,0
1000,pop56,351
1000,pop57,242
1000,pop58,768
1000,pop59,446
1000,pop60,3
1000,pop61,3668
1000,pop62,1118
1000,pop63,0
1000,pop64,1667
1000,pop65,11
1000,pop66,1031
1000,pop67,665
1000,pop68,887
1000,pop69,680
1000,pop70,2947
1000,pop71,181
1000,pop72,2545
1000,pop73,1046
1000,pop74,1298
1000,pop75,37
1000,pop76,36
1000,pop77,1418
1000,pop78,1005
1000,pop79,4278
1000,pop80,3729
1000,pop81,1964
1000,pop82,1902
1000,pop83,204
1000,pop84,69
1000,pop85,1013
1000,pop86,2585
1000,pop87,2548
1000,pop88,551
1000,pop89,668
1000,pop90,66
1000,pop91,2086
1000,pop92,1887
1000,pop93,1480
1000,pop94,4151
1000,pop95,1534
1000,pop96,1010
1000,pop97,925
1000,pop98,936
1000,pop99,1173
1000,pop100,1384
1000,pop101,917
1000,pop102,1109
1000,pop103,2049
1000,pop104,205
1000,pop105,1513
1000,pop106,1401
1000,pop107,1630
1000,pop108,1192
1000,pop109,1608
1000,pop110,2078
1000,pop111,290
1000,pop112,2839
1000,pop113,665
1000,pop114,2047
1000,pop115,1045
1000,pop116,1670
1000,pop117,450
1000,pop118,2273
1000,pop119,2577
1000,pop120,4343
1000,pop121,979
1000,pop122,37
1000,pop123,2885
1000,pop124,4522
1000,pop125,5313
1000,pop126,1726
1000,pop127,2044
1000,pop128,1942
1000,pop129,2694
1000,pop130,4815
1000,pop131,7286
1000,pop132,3226
1000,pop133,3408
1000,pop134,1731
1000,pop135,335
1000,pop136,208
1000,pop137,1423
1000,pop138,1266
1000,pop139,1939
1000,pop140,2902
1000,pop141,5807
1000,pop142,3274
1000,pop143,218
1000,pop144,5415
1000,pop145,2881
1000,pop146,1195
1000,pop147,1645
1000,pop148,4442
