time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,11,0,0,11,0,0,0,2.8181818181818183,0,0.0,0,0,0.0,0.0
100,258,75,0,183,0,49.599882895828586,4.7427616098660375,2.6782945736434107,7.5208131655372705,30.112403100775193,37.053333333333335,24.52,0.14812736143208283,0.07561619355972182
200,510,323,0,187,0,65.23881860975392,4.75625917340944,2.649019607843137,7.617969821673525,43.55686274509804,52.69969040247678,33.6656346749226,0.14124221381098617,0.09112498215705853
300,778,585,0,193,0,67.2461651584158,4.759253221894829,2.641388174807198,7.526378421261404,48.77634961439589,54.712820512820514,33.89059829059829,0.1489421841156863,0.10058846028495708
400,1010,850,0,160,0,68.50527118037141,4.723771078319822,2.6396039603960397,7.518892414190943,51.61980198019802,55.96588235294118,34.64235294117647,0.14447130626017116,0.09924948806392637
500,1249,1071,0,178,0,68.8657865628826,4.710845442018572,2.6469175340272217,7.527933922220948,52.538831064851884,56.435107376283845,35.089635854341736,0.1420834218727871,0.09902050014539122
600,1499,1314,0,185,0,69.38667278908515,4.707547297442448,2.646430953969313,7.530251785043217,53.47031354236157,56.946727549467276,35.49619482496195,0.14296785847365084,0.09915818155743591
700,1745,1571,0,174,0,69.55901629508159,4.704296260725804,2.6527220630372494,7.539259495691031,54.14441260744986,57.10248249522597,35.844048376830045,0.14234260547746053,0.09891774565561594
800,2000,1818,0,182,0,69.55551329141312,4.6959839047079015,2.656,7.495118066615885,54.1185,57.0973597359736,36.01485148514851,0.1418804137764429,0.0986679978040658
900,2232,2052,0,180,0,69.61202674741386,4.702846025964978,2.658154121863799,7.495827495888409,55.1339605734767,57.129629629629626,36.20614035087719,0.14246618124964924,0.09968046187733445
1000,2478,2308,0,170,0,69.9717029284078,4.697974310420877,2.6577885391444713,7.492203685530477,55.45682001614205,57.48786828422877,36.483535528596185,0.14058847709194242,0.09929823391968777
