time,node,decisions
1000,pop0,128
1000,pop1,0
1000,pop2,1114
1000,pop3,1634
1000,pop4,540
1000,pop5,230
1000,pop6,432
1000,pop7,1718
1000,pop8,663
1000,pop9,767
1000,pop10,1365
1000,pop11,1274
1000,pop12,241
1000,pop13,108
1000,pop14,1009
1000,pop15,2737
1000,pop16,1127
1000,pop17,1530
1000,pop18,215
1000,pop19,229
1000,pop20,5249
1000,pop21,340
1000,pop22,345
1000,pop23,281
1000,pop24,1456
1000,pop25,847
1000,pop26,2467
1000,pop27,2453
1000,pop28,358
1000,pop29,1820
1000,pop30,999
1000,pop31,829
1000,pop32,352
1000,pop33,1652
1000,pop34,879
1000,pop35,447
1000,pop36,491
1000,pop37,487
1000,pop38,369
1000,pop39,582
1000,pop40,291
1000,pop41,1752
1000,pop42,790
1000,pop43,601
1000,pop44,813
1000,pop45,1031
1000,pop46,116
1000,pop47,0
1000,pop48,122
1000,pop49,554
1000,pop50,383
1000,pop51,2590
1000,pop52,529
1000,pop53,558
1000,pop54,68
1000,pop55,217
1000,pop56,38
1000,pop57,236
1000,pop58,423
1000,pop59,233
1000,pop60,135
1000,pop61,1948
1000,pop62,1694
1000,pop63,128
1000,pop64,168
1000,pop65,0
1000,pop66,269
1000,pop67,274
1000,pop68,151
1000,pop69,136
1000,pop70,2160
1000,pop71,445
1000,pop72,2968
1000,pop73,1856
1000,pop74,346
1000,pop75,661
1000,pop76,486
1000,pop77,1606
1000,pop78,298
1000,pop79,1879
1000,pop80,520
1000,pop81,2325
1000,pop82,79
1000,pop83,242
1000,pop84,389
1000,pop85,307
1000,pop86,1260
1000,pop87,1900
1000,pop88,1537
1000,pop89,671
1000,pop90,2747
1000,pop91,736
1000,pop92,784
1000,pop93,824
1000,pop94,2744
1000,pop95,2190
1000,pop96,9
1000,pop97,24
1000,pop98,584
1000,pop99,723
1000,pop100,664
1000,pop101,236
1000,pop102,454
1000,pop103,855
1000,pop104,0
1000,pop105,2517
1000,pop106,636
1000,pop107,1058
1000,pop108,908
1000,pop109,750
1000,pop110,1891
1000,pop111,1168
1000,pop112,1138
1000,pop113,125
1000,pop114,1134
1000,pop115,674
1000,pop116,2252
1000,pop117,745
1000,pop118,0
1000,pop119,0
1000,pop120,404
1000,pop121,2471
1000,pop122,1785
1000,pop123,2377
1000,pop124,3657
1000,pop125,6544
1000,pop126,707
1000,pop127,430
1000,pop128,1282
1000,pop129,2137
1000,pop130,2585
1000,pop131,6080
1000,pop132,1327
1000,pop133,2539
1000,pop134,595
1000,pop135,286
1000,pop136,126
1000,pop137,844
1000,pop138,959
1000,pop139,704
1000,pop140,3415
1000,pop141,4623
1000,pop142,1366
1000,pop143,88
1000,pop144,4264
1000,pop145,1307
1000,pop146,442
1000,pop147,333
1000,pop148,1368
