time,node,sf
100,pop20,a
100,pop20,b
100,pop20,c
100,pop29,b
100,pop29,a
100,pop29,c
100,pop32,a
100,pop32,b
100,pop38,a
100,pop38,b
100,pop38,c
100,pop46,a
100,pop46,b
100,pop46,c
100,pop52,a
100,pop52,b
100,pop52,c
100,pop60,a
100,pop60,b
100,pop60,c
100,pop65,b
100,pop65,a
100,pop19,a
100,pop19,b
100,pop19,c
100,pop48,c
100,pop53,c
100,pop44,b
100,pop44,c
100,pop22,c
100,pop45,b
100,pop45,c
100,pop9,b
100,pop66,b
100,pop15,b
100,pop15,c
100,pop2,b
100,pop2,c
100,pop3,c
100,pop1,c
100,pop14,b
200,pop20,a
200,pop20,c
200,pop20,b
200,pop29,a
200,pop29,b
200,pop32,b
200,pop32,a
200,pop32,c
200,pop38,a
200,pop38,b
200,pop38,c
200,pop46,a
200,pop46,b
200,pop46,c
200,pop52,a
200,pop52,b
200,pop52,c
200,pop60,a
200,pop60,b
200,pop60,c
200,pop65,b
200,pop65,a
200,pop65,c
200,pop19,b
200,pop48,b
200,pop48,c
200,pop13,a
200,pop13,b
200,pop53,a
200,pop53,b
200,pop44,a
200,pop44,c
200,pop22,a
200,pop45,c
200,pop9,a
200,pop66,a
200,pop66,b
200,pop15,b
200,pop24,c
200,pop41,c
200,pop23,c
200,pop23,a
200,pop2,c
200,pop2,a
200,pop18,b
200,pop18,c
200,pop67,b
200,pop68,c
200,pop59,c
200,pop25,b
300,pop20,a
300,pop20,b
300,pop20,c
300,pop29,a
300,pop29,b
300,pop29,c
300,pop32,a
300,pop32,b
300,pop32,c
300,pop38,a
300,pop38,c
300,pop38,b
300,pop46,a
300,pop46,b
300,pop46,c
300,pop52,b
300,pop52,a
300,pop52,c
300,pop60,a
300,pop60,b
300,pop60,c
300,pop65,a
300,pop65,b
300,pop65,c
300,pop19,a
300,pop19,b
300,pop48,a
300,pop48,c
300,pop48,b
300,pop13,a
300,pop53,a
300,pop53,b
300,pop53,c
300,pop44,c
300,pop44,a
300,pop22,a
300,pop22,b
300,pop45,c
300,pop9,b
300,pop66,a
300,pop66,b
300,pop66,c
300,pop15,c
300,pop15,b
300,pop15,a
300,pop24,c
300,pop41,b
300,pop23,c
300,pop42,a
300,pop5,b
300,pop55,b
300,pop55,c
300,pop2,a
400,pop20,a
400,pop20,b
400,pop20,c
400,pop29,a
400,pop29,b
400,pop29,c
400,pop32,a
400,pop32,b
400,pop32,c
400,pop38,b
400,pop38,a
400,pop38,c
400,pop46,a
400,pop46,b
400,pop46,c
400,pop52,b
400,pop52,a
400,pop60,b
400,pop60,a
400,pop60,c
400,pop65,a
400,pop65,b
400,pop65,c
400,pop19,b
400,pop19,a
400,pop13,a
400,pop13,c
400,pop53,b
400,pop53,a
400,pop53,c
400,pop44,c
400,pop22,a
400,pop9,b
400,pop9,c
400,pop9,a
400,pop66,b
400,pop66,c
400,pop15,a
400,pop15,b
400,pop41,c
400,pop2,c
400,pop3,c
400,pop34,c
500,pop20,a
500,pop20,b
500,pop20,c
500,pop29,a
500,pop29,b
500,pop32,a
500,pop32,b
500,pop32,c
500,pop38,b
500,pop38,a
500,pop38,c
500,pop46,a
500,pop46,b
500,pop52,a
500,pop52,b
500,pop52,c
500,pop60,b
500,pop60,c
500,pop60,a
500,pop65,a
500,pop65,b
500,pop19,b
500,pop19,c
500,pop48,b
500,pop48,c
500,pop13,c
500,pop13,b
500,pop53,b
500,pop53,c
500,pop44,a
500,pop44,b
500,pop44,c
500,pop45,c
500,pop9,a
500,pop66,a
500,pop15,c
500,pop15,b
500,pop15,a
500,pop24,a
500,pop24,b
500,pop41,b
500,pop23,c
500,pop42,c
500,pop2,b
500,pop27,b
500,pop34,c
500,pop59,c
600,pop20,a
600,pop29,a
600,pop29,b
600,pop29,c
600,pop32,b
600,pop32,a
600,pop32,c
600,pop38,a
600,pop38,b
600,pop38,c
600,pop46,a
600,pop46,b
600,pop46,c
600,pop52,a
600,pop52,b
600,pop52,c
600,pop60,b
600,pop60,a
600,pop65,a
600,pop65,b
600,pop65,c
600,pop19,b
600,pop13,c
600,pop53,c
600,pop53,b
600,pop44,c
600,pop22,c
600,pop45,c
600,pop9,b
600,pop9,a
600,pop15,a
600,pop15,b
600,pop24,c
600,pop23,c
600,pop27,c
700,pop20,a
700,pop20,c
700,pop20,b
700,pop29,a
700,pop29,b
700,pop29,c
700,pop32,b
700,pop32,a
700,pop32,c
700,pop38,b
700,pop38,c
700,pop38,a
700,pop46,a
700,pop46,b
700,pop46,c
700,pop52,a
700,pop52,b
700,pop52,c
700,pop60,a
700,pop65,a
700,pop65,c
700,pop65,b
700,pop19,b
700,pop48,b
700,pop48,c
700,pop13,c
700,pop53,b
700,pop53,c
700,pop44,b
700,pop44,a
700,pop44,c
700,pop22,c
700,pop45,c
700,pop45,b
700,pop45,a
700,pop15,a
700,pop15,b
700,pop15,c
700,pop41,a
700,pop42,c
700,pop55,c
700,pop43,b
700,pop43,c
800,pop20,a
800,pop20,b
800,pop29,b
800,pop29,a
800,pop29,c
800,pop32,b
800,pop32,c
800,pop32,a
800,pop38,b
800,pop38,a
800,pop38,c
800,pop46,a
800,pop46,b
800,pop46,c
800,pop52,b
800,pop52,a
800,pop52,c
800,pop60,a
800,pop60,b
800,pop60,c
800,pop65,a
800,pop65,c
800,pop65,b
800,pop19,a
800,pop48,b
800,pop48,c
800,pop48,a
800,pop13,a
800,pop53,c
800,pop53,a
800,pop53,b
800,pop44,b
800,pop44,c
800,pop44,a
800,pop22,c
800,pop45,b
800,pop45,a
800,pop9,a
800,pop15,a
800,pop15,b
800,pop15,c
800,pop24,a
800,pop24,b
800,pop41,c
800,pop23,c
800,pop55,b
800,pop55,c
800,pop10,c
800,pop49,a
800,pop49,b
800,pop49,c
900,pop20,a
900,pop20,c
900,pop20,b
900,pop29,a
900,pop29,b
900,pop29,c
900,pop32,a
900,pop32,b
900,pop32,c
900,pop38,b
900,pop38,a
900,pop38,c
900,pop46,b
900,pop46,a
900,pop52,a
900,pop52,c
900,pop52,b
900,pop60,a
900,pop60,b
900,pop60,c
900,pop65,a
900,pop65,b
900,pop65,c
900,pop19,c
900,pop13,a
900,pop13,b
900,pop13,c
900,pop44,b
900,pop44,a
900,pop45,c
900,pop45,a
900,pop9,a
900,pop66,c
900,pop66,b
900,pop66,a
900,pop15,a
900,pop47,b
900,pop24,c
900,pop24,b
900,pop55,b
900,pop27,b
900,pop34,a
900,pop28,c
900,pop21,a
1000.0,pop20,a
1000.0,pop20,b
1000.0,pop20,c
1000.0,pop29,a
1000.0,pop29,b
1000.0,pop29,c
1000.0,pop32,a
1000.0,pop32,b
1000.0,pop38,a
1000.0,pop38,b
1000.0,pop38,c
1000.0,pop46,a
1000.0,pop46,b
1000.0,pop46,c
1000.0,pop52,a
1000.0,pop52,b
1000.0,pop52,c
