time,node,decisions
1000,pop0,0
1000,pop1,228
1000,pop2,1508
1000,pop3,1727
1000,pop4,561
1000,pop5,228
1000,pop6,430
1000,pop7,421
1000,pop8,2665
1000,pop9,1587
1000,pop10,189
1000,pop11,238
1000,pop12,0
1000,pop13,19
1000,pop14,1529
1000,pop15,979
1000,pop16,784
1000,pop17,3160
1000,pop18,1335
1000,pop19,278
1000,pop20,3251
1000,pop21,83
1000,pop22,305
1000,pop23,74
1000,pop24,916
1000,pop25,862
1000,pop26,230
1000,pop27,497
1000,pop28,528
1000,pop29,3300
1000,pop30,419
1000,pop31,1734
1000,pop32,680
1000,pop33,1438
1000,pop34,364
1000,pop35,1384
1000,pop36,3213
1000,pop37,699
1000,pop38,448
1000,pop39,1931
1000,pop40,556
1000,pop41,1999
1000,pop42,398
1000,pop43,450
1000,pop44,412
1000,pop45,350
1000,pop46,202
1000,pop47,2065
1000,pop48,7
1000,pop49,554
1000,pop50,322
1000,pop51,3006
1000,pop52,143
1000,pop53,226
1000,pop54,325
1000,pop55,143
1000,pop56,223
1000,pop57,338
1000,pop58,614
1000,pop59,70
1000,pop60,0
1000,pop61,4192
1000,pop62,3091
1000,pop63,0
1000,pop64,175
1000,pop65,455
1000,pop66,722
1000,pop67,229
1000,pop68,419
1000,pop69,2666
1000,pop70,3053
1000,pop71,899
1000,pop72,2546
1000,pop73,355
1000,pop74,410
1000,pop75,904
1000,pop76,572
1000,pop77,1062
1000,pop78,222
1000,pop79,1366
1000,pop80,113
1000,pop81,1954
1000,pop82,0
1000,pop83,202
1000,pop84,0
1000,pop85,223
1000,pop86,1275
1000,pop87,1306
1000,pop88,721
1000,pop89,774
1000,pop90,49
1000,pop91,1799
1000,pop92,1752
1000,pop93,741
1000,pop94,4294
1000,pop95,689
1000,pop96,502
1000,pop97,45
1000,pop98,235
1000,pop99,1359
1000,pop100,58
1000,pop101,685
1000,pop102,818
1000,pop103,1358
1000,pop104,0
1000,pop105,0
1000,pop106,243
1000,pop107,395
1000,pop108,0
1000,pop109,1675
1000,pop110,2681
1000,pop111,49
1000,pop112,1283
1000,pop113,836
1000,pop114,1808
1000,pop115,229
1000,pop116,1411
1000,pop117,2825
1000,pop118,4
1000,pop119,205
1000,pop120,2049
1000,pop121,2323
1000,pop122,282
1000,pop123,1192
1000,pop124,4043
1000,pop125,5327
1000,pop126,486
1000,pop127,573
1000,pop128,2705
1000,pop129,3771
1000,pop130,4212
1000,pop131,6718
1000,pop132,3032
1000,pop133,4456
1000,pop134,3006
1000,pop135,959
1000,pop136,1737
1000,pop137,319
1000,pop138,388
1000,pop139,4152
1000,pop140,961
1000,pop141,6258
1000,pop142,1428
1000,pop143,0
1000,pop144,3070
1000,pop145,177
1000,pop146,169
1000,pop147,229
1000,pop148,3015
