time,node,sf
100,pop27,a
100,pop27,b
100,pop27,c
100,pop36,b
100,pop36,a
100,pop36,c
100,pop31,a
100,pop31,b
100,pop31,c
100,pop43,b
100,pop43,a
100,pop43,c
100,pop50,b
100,pop50,c
100,pop15,a
100,pop15,b
100,pop15,c
100,pop34,a
100,pop34,b
200,pop27,b
200,pop27,a
200,pop27,c
200,pop36,a
200,pop36,b
200,pop36,c
200,pop31,b
200,pop31,a
200,pop31,c
200,pop43,b
200,pop43,a
200,pop43,c
200,pop35,b
200,pop35,a
200,pop35,c
200,pop50,a
200,pop18,a
200,pop15,a
200,pop15,b
200,pop15,c
200,pop55,b
200,pop55,c
300,pop27,b
300,pop27,a
300,pop27,c
300,pop36,b
300,pop36,a
300,pop36,c
300,pop31,a
300,pop31,b
300,pop31,c
300,pop43,b
300,pop43,a
300,pop43,c
300,pop35,a
300,pop50,a
300,pop50,b
300,pop50,c
300,pop15,b
300,pop15,a
300,pop15,c
400,pop27,b
400,pop27,a
400,pop27,c
400,pop36,b
400,pop36,a
400,pop36,c
400,pop31,b
400,pop31,c
400,pop31,a
400,pop43,b
400,pop43,a
400,pop43,c
400,pop35,a
400,pop35,b
400,pop35,c
400,pop50,a
400,pop15,a
400,pop15,b
500,pop27,b
500,pop27,a
500,pop27,c
500,pop36,b
500,pop36,a
500,pop36,c
500,pop31,a
500,pop31,b
500,pop31,c
500,pop43,a
500,pop43,b
500,pop43,c
500,pop50,b
500,pop13,a
500,pop13,b
500,pop13,c
500,pop15,a
500,pop15,b
500,pop15,c
600,pop27,b
600,pop27,a
600,pop27,c
600,pop36,b
600,pop36,a
600,pop36,c
600,pop31,a
600,pop31,b
600,pop31,c
600,pop43,c
600,pop43,a
600,pop43,b
600,pop35,a
600,pop35,b
600,pop35,c
600,pop50,a
600,pop15,a
600,pop15,c
600,pop15,b
700,pop27,b
700,pop27,a
700,pop27,c
700,pop36,a
700,pop36,b
700,pop36,c
700,pop31,b
700,pop31,a
700,pop43,a
700,pop43,b
700,pop43,c
700,pop35,c
700,pop35,a
700,pop50,a
700,pop50,b
700,pop50,c
700,pop15,a
700,pop15,b
700,pop15,c
800,pop27,b
800,pop27,a
800,pop27,c
800,pop36,b
800,pop36,c
800,pop36,a
800,pop31,a
800,pop31,c
800,pop31,b
800,pop43,a
800,pop43,b
800,pop43,c
800,pop35,a
800,pop35,b
800,pop35,c
800,pop50,c
800,pop50,a
800,pop50,b
800,pop12,a
800,pop18,b
800,pop9,b
800,pop9,c
800,pop34,b
800,pop34,a
800,pop55,c
800,pop19,b
800,pop19,c
900,pop27,b
900,pop27,a
900,pop27,c
900,pop31,a
900,pop31,b
900,pop31,c
900,pop43,a
900,pop43,b
900,pop43,c
900,pop35,b
900,pop35,c
900,pop50,b
900,pop50,c
900,pop50,a
900,pop12,b
900,pop12,c
900,pop18,c
900,pop15,a
900,pop15,b
900,pop15,c
900,pop16,c
900,pop9,a
900,pop19,c
900,pop49,a
900,pop49,b
900,pop46,a
1000.0,pop27,b
1000.0,pop27,a
1000.0,pop27,c
1000.0,pop36,a
1000.0,pop36,b
1000.0,pop31,b
1000.0,pop31,a
1000.0,pop31,c
1000.0,pop43,b
1000.0,pop43,a
1000.0,pop43,c
1000.0,pop13,a
1000.0,pop13,b
1000.0,pop15,a
1000.0,pop15,b
1000.0,pop15,c
1000.0,pop49,b
1000.0,pop49,c
