time,node,decisions
1000,pop0,2
1000,pop1,594
1000,pop2,2227
1000,pop3,2223
1000,pop4,769
1000,pop5,11
1000,pop6,22
1000,pop7,11
1000,pop8,211
1000,pop9,343
1000,pop10,0
1000,pop11,2
1000,pop12,219
1000,pop13,0
1000,pop14,530
1000,pop15,735
1000,pop16,588
1000,pop17,1936
1000,pop18,1088
1000,pop19,297
1000,pop20,2090
1000,pop21,217
1000,pop22,83
1000,pop23,84
1000,pop24,1916
1000,pop25,1648
1000,pop26,959
1000,pop27,1993
1000,pop28,214
1000,pop29,788
1000,pop30,166
1000,pop31,1324
1000,pop32,650
1000,pop33,2559
1000,pop34,469
1000,pop35,509
1000,pop36,276
1000,pop37,875
1000,pop38,683
1000,pop39,618
1000,pop40,443
1000,pop41,3035
1000,pop42,2137
1000,pop43,3220
1000,pop44,1435
1000,pop45,2123
1000,pop46,0
1000,pop47,0
1000,pop48,866
1000,pop49,691
1000,pop50,910
1000,pop51,2138
1000,pop52,452
1000,pop53,450
1000,pop54,4
1000,pop55,3
1000,pop56,980
1000,pop57,717
1000,pop58,1528
1000,pop59,499
1000,pop60,290
1000,pop61,2281
1000,pop62,2832
1000,pop63,4
1000,pop64,406
1000,pop65,1
1000,pop66,666
1000,pop67,428
1000,pop68,260
1000,pop69,1
1000,pop70,3648
1000,pop71,1185
1000,pop72,1519
1000,pop73,520
1000,pop74,0
1000,pop75,698
1000,pop76,681
1000,pop77,1868
1000,pop78,1325
1000,pop79,1835
1000,pop80,1592
1000,pop81,1406
1000,pop82,1252
1000,pop83,820
1000,pop84,641
1000,pop85,1380
1000,pop86,289
1000,pop87,734
1000,pop88,424
1000,pop89,352
1000,pop90,201
1000,pop91,946
1000,pop92,1304
1000,pop93,1990
1000,pop94,2194
1000,pop95,769
1000,pop96,940
1000,pop97,1070
1000,pop98,2
1000,pop99,671
1000,pop100,943
1000,pop101,546
1000,pop102,741
1000,pop103,1647
1000,pop104,438
1000,pop105,911
1000,pop106,0
1000,pop107,1227
1000,pop108,1215
1000,pop109,1194
1000,pop110,2324
1000,pop111,199
1000,pop112,267
1000,pop113,1009
1000,pop114,383
1000,pop115,556
1000,pop116,2097
1000,pop117,1295
1000,pop118,20
1000,pop119,231
1000,pop120,1675
1000,pop121,3509
1000,pop122,1107
1000,pop123,767
1000,pop124,5190
1000,pop125,5918
1000,pop126,882
1000,pop127,367
1000,pop128,2417
1000,pop129,2361
1000,pop130,1531
1000,pop131,6236
1000,pop132,3598
1000,pop133,3316
1000,pop134,291
1000,pop135,12
1000,pop136,0
1000,pop137,1481
1000,pop138,1570
1000,pop139,939
1000,pop140,3398
1000,pop141,3958
1000,pop142,1214
1000,pop143,212
1000,pop144,3785
1000,pop145,1840
1000,pop146,433
1000,pop147,230
1000,pop148,3881
