time,node,decisions
1000,pop0,0
1000,pop1,2067
1000,pop2,1068
1000,pop3,1182
1000,pop4,59
1000,pop5,118
1000,pop6,76
1000,pop7,134
1000,pop8,90
1000,pop9,88
1000,pop10,198
1000,pop11,3004
1000,pop12,0
1000,pop13,315
1000,pop14,289
1000,pop15,201
1000,pop16,243
1000,pop17,1569
1000,pop18,131
1000,pop19,506
1000,pop20,4622
1000,pop21,86
1000,pop22,326
1000,pop23,86
1000,pop24,434
1000,pop25,1063
1000,pop26,356
1000,pop27,627
1000,pop28,643
1000,pop29,802
1000,pop30,0
1000,pop31,1000
1000,pop32,944
1000,pop33,3401
1000,pop34,2514
1000,pop35,646
1000,pop36,0
1000,pop37,107
1000,pop38,446
1000,pop39,216
1000,pop40,665
1000,pop41,2316
1000,pop42,452
1000,pop43,1186
1000,pop44,449
1000,pop45,462
1000,pop46,84
1000,pop47,230
1000,pop48,3
1000,pop49,551
1000,pop50,2006
1000,pop51,1461
1000,pop52,1291
1000,pop53,726
1000,pop54,585
1000,pop55,1189
1000,pop56,505
1000,pop57,578
1000,pop58,999
1000,pop59,507
1000,pop60,325
1000,pop61,2291
1000,pop62,1338
1000,pop63,0
1000,pop64,610
1000,pop65,476
1000,pop66,822
1000,pop67,669
1000,pop68,118
1000,pop69,2733
1000,pop70,1027
1000,pop71,457
1000,pop72,1458
1000,pop73,864
1000,pop74,1
1000,pop75,0
1000,pop76,360
1000,pop77,690
1000,pop78,113
1000,pop79,2335
1000,pop80,1143
1000,pop81,1673
1000,pop82,113
1000,pop83,221
1000,pop84,335
1000,pop85,113
1000,pop86,1973
1000,pop87,477
1000,pop88,456
1000,pop89,456
1000,pop90,1261
1000,pop91,1181
1000,pop92,1150
1000,pop93,1662
1000,pop94,1949
1000,pop95,338
1000,pop96,99
1000,pop97,405
1000,pop98,802
1000,pop99,12
1000,pop100,1590
1000,pop101,697
1000,pop102,926
1000,pop103,141
1000,pop104,2307
1000,pop105,838
1000,pop106,0
1000,pop107,1191
1000,pop108,838
1000,pop109,1036
1000,pop110,1774
1000,pop111,1252
1000,pop112,2635
1000,pop113,1672
1000,pop114,283
1000,pop115,114
1000,pop116,1847
1000,pop117,883
1000,pop118,173
1000,pop119,54
1000,pop120,2359
1000,pop121,1819
1000,pop122,107
1000,pop123,2615
1000,pop124,2551
1000,pop125,2658
1000,pop126,501
1000,pop127,482
1000,pop128,883
1000,pop129,2835
1000,pop130,3964
1000,pop131,3124
1000,pop132,1215
1000,pop133,1000
1000,pop134,3822
1000,pop135,427
1000,pop136,427
1000,pop137,356
1000,pop138,292
1000,pop139,1857
1000,pop140,4123
1000,pop141,2685
1000,pop142,1315
1000,pop143,208
1000,pop144,3698
1000,pop145,474
1000,pop146,0
1000,pop147,427
1000,pop148,764
